evaluations raw_y
1 -2851.0000000000
2 -2190.5816386911
3 -2073.5850631173
4 -1137.2036805834
7 411.0098107115
11 958.4877782993
12 1280.8674423493
22 2995.2154294562
29 4286.2454091667
36 4438.3009538246
56 5667.7505106643
59 5985.6278829879
60 6675.3313555804
66 6994.8313442772
68 7673.6174116511
69 8417.4219279284
72 8695.0129780588
81 9001.9068420325
104 9099.5478377222
128 9265.7788164008
131 9499.7086361464
155 9791.1211461141
159 11210.0812353253
180 11499.9454074168
204 11859.2442011634
206 12473.4357011746
229 12552.6197780934
230 12811.6393514282
231 13524.1240703373
234 13801.4161983668
264 14385.8384673657
268 14733.7632272588
270 14952.1471603161
295 16360.8504930251
300 16785.7298612507
306 17753.1805743344
357 18522.1184989902
496 18635.2512015642
522 19033.0362831878
523 19072.5161685756
552 19795.1151091560
586 20674.9191236828
590 20937.4124836022
630 22023.1549285566
637 22774.9105672788
677 23632.7430304465
688 24109.6673899092
709 24568.4366869469
726 24662.1385578516
735 25481.0974727278
745 25755.0769391845
747 25938.9235763195
776 26447.4153069247
815 26964.2763917015
847 27270.1148129568
883 27546.8388564215
886 28154.0189508029
943 28176.8265390921
965 28476.6565409480
1016 28578.0651627894
1022 30696.1622575670
1048 31267.7904835442
1053 31971.6426287462
1090 32294.4142947264
1099 32789.2866345917
1160 33178.2017860331
1171 33206.0376560486
1179 33756.2183195570
1192 35231.1616815743
1302 35475.3583871169
1318 36128.4382069728
1346 36625.1740335726
1432 36811.1311914864
1447 38028.1712440453
1452 38589.3333767633
1494 39305.3609844421
1522 39965.5134206044
1603 40396.2126058014
1622 40524.6765377428
1641 41493.4134946521
1697 41736.1509890129
1721 42591.1816206757
1742 42676.7198213023
1831 43031.0118423505
1838 43218.0579646839
1878 44067.2900543438
1930 44144.6905873011
1997 44927.5618903370
2115 45100.5231457282
2124 45719.2953750546
2127 46189.6774613720
2220 46448.4017562453
2222 47761.2189320378
2254 48727.4868391167
2309 49379.6204882611
2386 49507.6006351649
2410 49675.9455374072
2693 50413.2059815818
2768 50946.3211100798
2821 51475.6265434046
2835 52243.7823986878
2856 52354.8442616610
2862 52683.3676364389
2955 52764.3051137656
2962 53244.6477598964
2976 53677.6620552112
3060 54155.4042605516
3075 54688.8429575313
3186 54749.7042144450
3212 54813.9979380373
3218 55479.3190199848
3230 55902.1056737070
3358 56521.9255834729
3391 56799.4902939548
3398 56889.6022373838
3446 56930.5306309500
3449 57541.7507028833
3482 58045.5170525441
3505 59133.8349239247
3546 59304.4006615019
3593 60364.6402681955
3698 60683.1931095558
3738 62078.7920509947
3845 62959.1600761529
3966 64063.5616075327
4007 64675.2885184797
4030 65223.9482852569
4083 65524.5027925214
4111 66492.3396685556
4220 67041.8362939328
4253 67839.1573263599
4329 68309.6207172959
4355 69936.1594248320
4385 70208.4449894417
4392 71227.5772419964
4415 71345.7561950029
4461 72078.6095287993
4470 72956.9501163418
4599 73712.5428932538
4693 73928.4967602160
4762 74271.7017254213
4980 74791.7767459431
5043 74963.0447869703
5047 76273.6594084500
5234 76326.1229822242
5297 77569.7454113276
5323 77635.8107089822
5329 77958.4157767085
5349 78054.2490956593
5363 78509.4356461437
5455 79485.3339380251
5482 79579.0445319733
5599 79725.7540748204
5640 80165.3166016792
5908 80561.8225526287
5921 81622.1678069090
6014 82272.3177591308
6167 83446.0885231893
6278 83901.0386109934
6332 85009.8384393664
6434 85347.9148377136
6526 86149.9902297633
6583 86248.7611392379
6643 86979.9784165310
6651 87873.9780937824
6711 88628.5823872576
6720 88912.9998949379
6825 90265.3659045422
7042 90561.7699556213
7052 90824.7684802927
7053 92450.8398950317
7149 92556.6756169631
7245 92557.6998713821
7285 92624.3067504764
7453 92949.2650041822
7571 93251.0223018153
7648 93771.7202070082
7656 94616.4464119570
7712 95035.4696206716
7762 95250.1372369103
7848 95790.9188929546
7912 96561.7252952617
7914 96650.3896298965
7927 97566.2781084042
7974 98054.1873304702
8075 98756.1725065475
8218 98806.5532384543
8676 99628.8596372032
9020 100203.2536435421
9138 100622.9347967330
9236 100880.9706229503
9366 103175.2400865264
9417 104465.6540710027
9473 104523.1399245515
9515 104736.3714170695
9667 105437.6424921376
9779 105595.6342964337
9840 106371.1257293415
10141 106526.1527194602
10292 107397.9872282745
10309 108291.1427010481
10478 109172.7409791330
10518 109706.3094803391
10553 109870.9940490310
10725 110841.7380082686
11269 112351.2905418021
11343 113219.1313310949
11494 114956.8471919584
11611 115976.3561293668
11778 116941.1982028288
12274 116964.9984569033
12309 117071.3335866381
12461 117139.4482640800
12490 117639.7676440530
12523 118614.1643387008
12710 119546.8438051144
12910 119664.6743128521
13149 120241.4739745380
13215 120254.1001508688
13287 120969.9221830519
13470 121166.0262822802
13476 121808.0459219609
13701 122622.6447603578
13728 123852.4278894737
13790 124568.9340466352
13905 125143.1188468576
13989 125436.2447330975
14146 126431.6454132609
14206 126633.0845717240
14248 127033.0947153922
14285 127852.3370488475
14442 127941.7648480039
14516 128556.9843734542
14519 129298.4061326788
14567 129369.6598247056
14576 129465.9198173159
14599 130328.9055557786
15083 130764.0123158047
15097 130829.5994065938
15246 131416.4254082248
15286 131431.1271194797
15628 132824.7726337819
15655 133459.0301298522
15733 133804.8661208142
15760 134178.3603885442
15799 134879.8710641947
16074 135653.0975130840
16076 136025.7716948896
16109 137619.7690774728
16202 138035.1270732516
